  12                  Mogotes  34     Pseudochiron_Reithia 0.3305E-02 0.3590E-02 0.3898E-02 0.4228E-02 0.4582E-02 0.4962E-02 0.5367E-02 0.5799E-02 0.6259E-02 0.6747E-02 0.7264E-02 0.7809E-02 0.8383E-02 0.8986E-02 0.9616E-02 0.1027E-01 0.1096E-01 0.1167E-01 0.1240E-01 0.1315E-01 0.1392E-01 0.1471E-01 0.1550E-01 0.1631E-01 0.1712E-01 0.1792E-01 0.1872E-01 0.1950E-01 0.2025E-01 0.2098E-01 0.2166E-01 0.2228E-01 0.2285E-01 0.2333E-01 0.2374E-01 0.2405E-01 0.2425E-01 0.2434E-01 0.2432E-01 0.2419E-01 0.2393E-01 0.2356E-01 0.2308E-01 0.2250E-01 0.2183E-01 0.2108E-01 0.2026E-01 0.1939E-01 0.1848E-01 0.1755E-01 0.1660E-01 0.1565E-01 0.1471E-01 0.1379E-01 0.1290E-01 0.1204E-01 0.1121E-01 0.1042E-01 0.9673E-02 0.8967E-02 0.8302E-02 0.7679E-02 0.7097E-02 0.6554E-02 0.6048E-02 0.5579E-02 0.5144E-02 0.4741E-02 0.4368E-02 0.4024E-02 0.3706E-02 0.3414E-02 0.3145E-02 0.2897E-02 0.2669E-02 0.2459E-02 0.2266E-02 0.2090E-02 0.1927E-02 0.1778E-02 0.1641E-02 0.1515E-02 0.1399E-02 0.1293E-02 0.1196E-02 0.1106E-02 0.1023E-02 0.9473E-03 0.8774E-03 0.8130E-03 0.7536E-03 0.6989E-03 0.6483E-03 0.6017E-03 0.5585E-03 0.5186E-03 0.4817E-03 0.4476E-03 0.4159E-03 0.3866E-03
  12                  Mogotes  41     Polypedil_nuber-type 0.4635E-03 0.5494E-03 0.6501E-03 0.7681E-03 0.9066E-03 0.1069E-02 0.1261E-02 0.1486E-02 0.1753E-02 0.2068E-02 0.2440E-02 0.2882E-02 0.3403E-02 0.4016E-02 0.4736E-02 0.5573E-02 0.6539E-02 0.7644E-02 0.8892E-02 0.1029E-01 0.1182E-01 0.1351E-01 0.1533E-01 0.1729E-01 0.1943E-01 0.2177E-01 0.2441E-01 0.2745E-01 0.3102E-01 0.3526E-01 0.4019E-01 0.4569E-01 0.5141E-01 0.5674E-01 0.6089E-01 0.6306E-01 0.6270E-01 0.5966E-01 0.5427E-01 0.4726E-01 0.3951E-01 0.3186E-01 0.2495E-01 0.1909E-01 0.1439E-01 0.1076E-01 0.8023E-02 0.5992E-02 0.4495E-02 0.3390E-02 0.2571E-02 0.1959E-02 0.1498E-02 0.1148E-02 0.8815E-03 0.6772E-03 0.5205E-03 0.4001E-03 0.3076E-03 0.2366E-03 0.1821E-03 0.1403E-03 0.1082E-03 0.8352E-04 0.6456E-04 0.4996E-04 0.3870E-04 0.3000E-04 0.2328E-04 0.1807E-04 0.1404E-04 0.1091E-04 0.8478E-05 0.6590E-05 0.5123E-05 0.3983E-05 0.3097E-05 0.2408E-05 0.1872E-05 0.1456E-05 0.1132E-05 0.8800E-06 0.6843E-06 0.5324E-06 0.4144E-06 0.3229E-06 0.2521E-06 0.1972E-06 0.1548E-06 0.1221E-06 0.9686E-07 0.7748E-07 0.6260E-07 0.5121E-07 0.4251E-07 0.3588E-07 0.3083E-07 0.2701E-07 0.2412E-07 0.2194E-07
  12                  Mogotes  44               Diamesinae 0.3355E-02 0.3636E-02 0.3939E-02 0.4266E-02 0.4617E-02 0.4995E-02 0.5400E-02 0.5833E-02 0.6297E-02 0.6791E-02 0.7316E-02 0.7874E-02 0.8465E-02 0.9089E-02 0.9746E-02 0.1044E-01 0.1116E-01 0.1191E-01 0.1269E-01 0.1349E-01 0.1431E-01 0.1515E-01 0.1600E-01 0.1685E-01 0.1771E-01 0.1856E-01 0.1942E-01 0.2029E-01 0.2117E-01 0.2208E-01 0.2303E-01 0.2400E-01 0.2495E-01 0.2583E-01 0.2653E-01 0.2695E-01 0.2703E-01 0.2674E-01 0.2610E-01 0.2519E-01 0.2412E-01 0.2297E-01 0.2180E-01 0.2065E-01 0.1954E-01 0.1849E-01 0.1748E-01 0.1651E-01 0.1560E-01 0.1473E-01 0.1390E-01 0.1311E-01 0.1236E-01 0.1165E-01 0.1097E-01 0.1032E-01 0.9713E-02 0.9134E-02 0.8586E-02 0.8067E-02 0.7578E-02 0.7115E-02 0.6679E-02 0.6267E-02 0.5879E-02 0.5513E-02 0.5169E-02 0.4844E-02 0.4539E-02 0.4251E-02 0.3981E-02 0.3728E-02 0.3489E-02 0.3265E-02 0.3055E-02 0.2858E-02 0.2674E-02 0.2501E-02 0.2339E-02 0.2187E-02 0.2045E-02 0.1912E-02 0.1788E-02 0.1671E-02 0.1562E-02 0.1461E-02 0.1366E-02 0.1277E-02 0.1194E-02 0.1116E-02 0.1043E-02 0.9755E-03 0.9121E-03 0.8527E-03 0.7973E-03 0.7454E-03 0.6969E-03 0.6515E-03 0.6091E-03 0.5694E-03
  13                 PLS-13-A   1      Chiron_anthrac-type 0.3618E-02 0.3809E-02 0.4008E-02 0.4216E-02 0.4431E-02 0.4655E-02 0.4888E-02 0.5129E-02 0.5379E-02 0.5638E-02 0.5906E-02 0.6182E-02 0.6467E-02 0.6761E-02 0.7063E-02 0.7373E-02 0.7691E-02 0.8017E-02 0.8350E-02 0.8689E-02 0.9034E-02 0.9384E-02 0.9739E-02 0.1010E-01 0.1046E-01 0.1082E-01 0.1118E-01 0.1154E-01 0.1190E-01 0.1226E-01 0.1261E-01 0.1295E-01 0.1329E-01 0.1361E-01 0.1393E-01 0.1423E-01 0.1452E-01 0.1479E-01 0.1504E-01 0.1527E-01 0.1548E-01 0.1567E-01 0.1584E-01 0.1598E-01 0.1609E-01 0.1618E-01 0.1625E-01 0.1628E-01 0.1629E-01 0.1627E-01 0.1622E-01 0.1614E-01 0.1604E-01 0.1591E-01 0.1576E-01 0.1558E-01 0.1538E-01 0.1515E-01 0.1491E-01 0.1464E-01 0.1436E-01 0.1406E-01 0.1375E-01 0.1342E-01 0.1308E-01 0.1274E-01 0.1238E-01 0.1202E-01 0.1166E-01 0.1129E-01 0.1092E-01 0.1055E-01 0.1018E-01 0.9814E-02 0.9450E-02 0.9091E-02 0.8736E-02 0.8388E-02 0.8046E-02 0.7711E-02 0.7384E-02 0.7065E-02 0.6755E-02 0.6454E-02 0.6161E-02 0.5878E-02 0.5604E-02 0.5340E-02 0.5085E-02 0.4839E-02 0.4602E-02 0.4374E-02 0.4155E-02 0.3946E-02 0.3744E-02 0.3551E-02 0.3366E-02 0.3190E-02 0.3020E-02 0.2859E-02
  13                 PLS-13-A  20             Tanytarus_II 0.8377E-02 0.8805E-02 0.9246E-02 0.9698E-02 0.1016E-01 0.1063E-01 0.1111E-01 0.1160E-01 0.1209E-01 0.1258E-01 0.1307E-01 0.1357E-01 0.1406E-01 0.1454E-01 0.1501E-01 0.1548E-01 0.1593E-01 0.1636E-01 0.1678E-01 0.1717E-01 0.1754E-01 0.1788E-01 0.1819E-01 0.1847E-01 0.1871E-01 0.1892E-01 0.1910E-01 0.1923E-01 0.1932E-01 0.1937E-01 0.1937E-01 0.1934E-01 0.1926E-01 0.1914E-01 0.1897E-01 0.1877E-01 0.1853E-01 0.1825E-01 0.1794E-01 0.1759E-01 0.1721E-01 0.1681E-01 0.1638E-01 0.1593E-01 0.1546E-01 0.1497E-01 0.1447E-01 0.1396E-01 0.1345E-01 0.1293E-01 0.1241E-01 0.1189E-01 0.1137E-01 0.1086E-01 0.1036E-01 0.9869E-02 0.9388E-02 0.8920E-02 0.8464E-02 0.8024E-02 0.7598E-02 0.7188E-02 0.6793E-02 0.6415E-02 0.6053E-02 0.5708E-02 0.5378E-02 0.5064E-02 0.4766E-02 0.4482E-02 0.4214E-02 0.3959E-02 0.3718E-02 0.3491E-02 0.3275E-02 0.3072E-02 0.2881E-02 0.2700E-02 0.2530E-02 0.2370E-02 0.2219E-02 0.2077E-02 0.1944E-02 0.1818E-02 0.1700E-02 0.1589E-02 0.1485E-02 0.1387E-02 0.1295E-02 0.1209E-02 0.1128E-02 0.1052E-02 0.9812E-03 0.9145E-03 0.8520E-03 0.7934E-03 0.7385E-03 0.6871E-03 0.6390E-03 0.5940E-03
  13                 PLS-13-A  26           Paratanytarsus 0.3816E-07 0.5585E-07 0.8323E-07 0.1256E-06 0.1911E-06 0.2926E-06 0.4496E-06 0.6929E-06 0.1070E-05 0.1654E-05 0.2557E-05 0.3951E-05 0.6096E-05 0.9387E-05 0.1441E-04 0.2203E-04 0.3353E-04 0.5073E-04 0.7628E-04 0.1139E-03 0.1687E-03 0.2478E-03 0.3606E-03 0.5197E-03 0.7412E-03 0.1046E-02 0.1458E-02 0.2008E-02 0.2732E-02 0.3667E-02 0.4856E-02 0.6340E-02 0.8158E-02 0.1034E-01 0.1292E-01 0.1588E-01 0.1921E-01 0.2288E-01 0.2680E-01 0.3088E-01 0.3498E-01 0.3898E-01 0.4269E-01 0.4597E-01 0.4866E-01 0.5062E-01 0.5176E-01 0.5201E-01 0.5137E-01 0.4987E-01 0.4758E-01 0.4462E-01 0.4113E-01 0.3728E-01 0.3322E-01 0.2910E-01 0.2508E-01 0.2126E-01 0.1773E-01 0.1455E-01 0.1176E-01 0.9354E-02 0.7330E-02 0.5660E-02 0.4309E-02 0.3235E-02 0.2396E-02 0.1752E-02 0.1265E-02 0.9025E-03 0.6367E-03 0.4444E-03 0.3070E-03 0.2101E-03 0.1425E-03 0.9588E-04 0.6402E-04 0.4246E-04 0.2799E-04 0.1835E-04 0.1198E-04 0.7794E-05 0.5057E-05 0.3275E-05 0.2118E-05 0.1370E-05 0.8868E-06 0.5748E-06 0.3734E-06 0.2433E-06 0.1593E-06 0.1050E-06 0.6994E-07 0.4726E-07 0.3261E-07 0.2317E-07 0.1709E-07 0.1320E-07 0.1072E-07 0.9137E-08
  13                 PLS-13-A  27          Cricot_Paratr_I 0.2497E-02 0.2811E-02 0.3157E-02 0.3538E-02 0.3956E-02 0.4412E-02 0.4910E-02 0.5450E-02 0.6036E-02 0.6669E-02 0.7351E-02 0.8084E-02 0.8870E-02 0.9711E-02 0.1061E-01 0.1157E-01 0.1259E-01 0.1367E-01 0.1483E-01 0.1605E-01 0.1734E-01 0.1870E-01 0.2012E-01 0.2160E-01 0.2312E-01 0.2468E-01 0.2623E-01 0.2777E-01 0.2924E-01 0.3062E-01 0.3185E-01 0.3289E-01 0.3370E-01 0.3423E-01 0.3446E-01 0.3435E-01 0.3391E-01 0.3313E-01 0.3203E-01 0.3064E-01 0.2901E-01 0.2718E-01 0.2521E-01 0.2315E-01 0.2107E-01 0.1900E-01 0.1700E-01 0.1509E-01 0.1330E-01 0.1165E-01 0.1015E-01 0.8803E-02 0.7602E-02 0.6543E-02 0.5616E-02 0.4809E-02 0.4112E-02 0.3511E-02 0.2994E-02 0.2552E-02 0.2173E-02 0.1850E-02 0.1573E-02 0.1338E-02 0.1136E-02 0.9651E-03 0.8190E-03 0.6945E-03 0.5886E-03 0.4985E-03 0.4218E-03 0.3567E-03 0.3014E-03 0.2545E-03 0.2147E-03 0.1810E-03 0.1525E-03 0.1283E-03 0.1079E-03 0.9074E-04 0.7622E-04 0.6398E-04 0.5367E-04 0.4499E-04 0.3770E-04 0.3156E-04 0.2642E-04 0.2210E-04 0.1848E-04 0.1544E-04 0.1290E-04 0.1078E-04 0.9001E-05 0.7515E-05 0.6273E-05 0.5236E-05 0.4370E-05 0.3647E-05 0.3044E-05 0.2541E-05
  13                 PLS-13-A  28         Cricot_Paratr_II 0.5265E-03 0.5914E-03 0.6642E-03 0.7458E-03 0.8372E-03 0.9396E-03 0.1054E-02 0.1183E-02 0.1326E-02 0.1487E-02 0.1667E-02 0.1868E-02 0.2092E-02 0.2343E-02 0.2622E-02 0.2933E-02 0.3280E-02 0.3665E-02 0.4094E-02 0.4569E-02 0.5096E-02 0.5679E-02 0.6323E-02 0.7034E-02 0.7816E-02 0.8676E-02 0.9617E-02 0.1065E-01 0.1177E-01 0.1298E-01 0.1429E-01 0.1569E-01 0.1719E-01 0.1876E-01 0.2041E-01 0.2211E-01 0.2383E-01 0.2556E-01 0.2725E-01 0.2887E-01 0.3037E-01 0.3171E-01 0.3285E-01 0.3374E-01 0.3436E-01 0.3467E-01 0.3465E-01 0.3430E-01 0.3363E-01 0.3264E-01 0.3138E-01 0.2988E-01 0.2817E-01 0.2632E-01 0.2437E-01 0.2237E-01 0.2036E-01 0.1838E-01 0.1648E-01 0.1467E-01 0.1298E-01 0.1142E-01 0.1000E-01 0.8714E-02 0.7563E-02 0.6542E-02 0.5643E-02 0.4855E-02 0.4169E-02 0.3575E-02 0.3062E-02 0.2620E-02 0.2241E-02 0.1916E-02 0.1638E-02 0.1401E-02 0.1199E-02 0.1026E-02 0.8784E-03 0.7527E-03 0.6455E-03 0.5540E-03 0.4759E-03 0.4091E-03 0.3520E-03 0.3032E-03 0.2613E-03 0.2254E-03 0.1946E-03 0.1682E-03 0.1454E-03 0.1259E-03 0.1091E-03 0.9456E-04 0.8208E-04 0.7132E-04 0.6203E-04 0.5402E-04 0.4710E-04 0.4111E-04
  13                 PLS-13-A  31        Cricot_Paratr_VII 0.4131E-02 0.4509E-02 0.4916E-02 0.5353E-02 0.5820E-02 0.6319E-02 0.6850E-02 0.7414E-02 0.8011E-02 0.8641E-02 0.9305E-02 0.1000E-01 0.1073E-01 0.1149E-01 0.1227E-01 0.1309E-01 0.1393E-01 0.1479E-01 0.1567E-01 0.1657E-01 0.1748E-01 0.1840E-01 0.1933E-01 0.2024E-01 0.2115E-01 0.2203E-01 0.2288E-01 0.2369E-01 0.2444E-01 0.2512E-01 0.2571E-01 0.2621E-01 0.2659E-01 0.2684E-01 0.2695E-01 0.2691E-01 0.2672E-01 0.2638E-01 0.2588E-01 0.2523E-01 0.2445E-01 0.2355E-01 0.2254E-01 0.2145E-01 0.2029E-01 0.1908E-01 0.1785E-01 0.1662E-01 0.1540E-01 0.1420E-01 0.1305E-01 0.1195E-01 0.1091E-01 0.9927E-02 0.9014E-02 0.8168E-02 0.7389E-02 0.6674E-02 0.6022E-02 0.5427E-02 0.4888E-02 0.4399E-02 0.3956E-02 0.3557E-02 0.3197E-02 0.2873E-02 0.2582E-02 0.2319E-02 0.2084E-02 0.1872E-02 0.1682E-02 0.1512E-02 0.1359E-02 0.1222E-02 0.1099E-02 0.9895E-03 0.8910E-03 0.8028E-03 0.7237E-03 0.6528E-03 0.5893E-03 0.5323E-03 0.4812E-03 0.4354E-03 0.3942E-03 0.3571E-03 0.3238E-03 0.2939E-03 0.2669E-03 0.2426E-03 0.2206E-03 0.2008E-03 0.1828E-03 0.1666E-03 0.1519E-03 0.1386E-03 0.1265E-03 0.1155E-03 0.1056E-03 0.9647E-04
  14                  PLS-7-A  11               limnophyes 0.2511E-02 0.2659E-02 0.2815E-02 0.2980E-02 0.3153E-02 0.3335E-02 0.3527E-02 0.3729E-02 0.3942E-02 0.4165E-02 0.4400E-02 0.4646E-02 0.4905E-02 0.5176E-02 0.5460E-02 0.5758E-02 0.6069E-02 0.6394E-02 0.6734E-02 0.7087E-02 0.7456E-02 0.7838E-02 0.8235E-02 0.8646E-02 0.9070E-02 0.9507E-02 0.9956E-02 0.1042E-01 0.1089E-01 0.1136E-01 0.1185E-01 0.1234E-01 0.1283E-01 0.1333E-01 0.1382E-01 0.1431E-01 0.1479E-01 0.1525E-01 0.1571E-01 0.1614E-01 0.1656E-01 0.1695E-01 0.1731E-01 0.1763E-01 0.1793E-01 0.1818E-01 0.1839E-01 0.1856E-01 0.1869E-01 0.1876E-01 0.1879E-01 0.1876E-01 0.1869E-01 0.1857E-01 0.1840E-01 0.1819E-01 0.1793E-01 0.1763E-01 0.1729E-01 0.1691E-01 0.1650E-01 0.1607E-01 0.1561E-01 0.1512E-01 0.1462E-01 0.1411E-01 0.1358E-01 0.1305E-01 0.1252E-01 0.1199E-01 0.1146E-01 0.1094E-01 0.1042E-01 0.9919E-02 0.9426E-02 0.8947E-02 0.8482E-02 0.8033E-02 0.7600E-02 0.7184E-02 0.6785E-02 0.6404E-02 0.6039E-02 0.5692E-02 0.5362E-02 0.5048E-02 0.4751E-02 0.4469E-02 0.4202E-02 0.3949E-02 0.3711E-02 0.3486E-02 0.3274E-02 0.3074E-02 0.2885E-02 0.2708E-02 0.2541E-02 0.2383E-02 0.2235E-02 0.2096E-02
  14                  PLS-7-A  27          Cricot_Paratr_I 0.2497E-02 0.2811E-02 0.3157E-02 0.3538E-02 0.3956E-02 0.4412E-02 0.4910E-02 0.5450E-02 0.6036E-02 0.6669E-02 0.7351E-02 0.8084E-02 0.8870E-02 0.9711E-02 0.1061E-01 0.1157E-01 0.1259E-01 0.1367E-01 0.1483E-01 0.1605E-01 0.1734E-01 0.1870E-01 0.2012E-01 0.2160E-01 0.2312E-01 0.2468E-01 0.2623E-01 0.2777E-01 0.2924E-01 0.3062E-01 0.3185E-01 0.3289E-01 0.3370E-01 0.3423E-01 0.3446E-01 0.3435E-01 0.3391E-01 0.3313E-01 0.3203E-01 0.3064E-01 0.2901E-01 0.2718E-01 0.2521E-01 0.2315E-01 0.2107E-01 0.1900E-01 0.1700E-01 0.1509E-01 0.1330E-01 0.1165E-01 0.1015E-01 0.8803E-02 0.7602E-02 0.6543E-02 0.5616E-02 0.4809E-02 0.4112E-02 0.3511E-02 0.2994E-02 0.2552E-02 0.2173E-02 0.1850E-02 0.1573E-02 0.1338E-02 0.1136E-02 0.9651E-03 0.8190E-03 0.6945E-03 0.5886E-03 0.4985E-03 0.4218E-03 0.3567E-03 0.3014E-03 0.2545E-03 0.2147E-03 0.1810E-03 0.1525E-03 0.1283E-03 0.1079E-03 0.9074E-04 0.7622E-04 0.6398E-04 0.5367E-04 0.4499E-04 0.3770E-04 0.3156E-04 0.2642E-04 0.2210E-04 0.1848E-04 0.1544E-04 0.1290E-04 0.1078E-04 0.9001E-05 0.7515E-05 0.6273E-05 0.5236E-05 0.4370E-05 0.3647E-05 0.3044E-05 0.2541E-05
  14                  PLS-7-A  28         Cricot_Paratr_II 0.5265E-03 0.5914E-03 0.6642E-03 0.7458E-03 0.8372E-03 0.9396E-03 0.1054E-02 0.1183E-02 0.1326E-02 0.1487E-02 0.1667E-02 0.1868E-02 0.2092E-02 0.2343E-02 0.2622E-02 0.2933E-02 0.3280E-02 0.3665E-02 0.4094E-02 0.4569E-02 0.5096E-02 0.5679E-02 0.6323E-02 0.7034E-02 0.7816E-02 0.8676E-02 0.9617E-02 0.1065E-01 0.1177E-01 0.1298E-01 0.1429E-01 0.1569E-01 0.1719E-01 0.1876E-01 0.2041E-01 0.2211E-01 0.2383E-01 0.2556E-01 0.2725E-01 0.2887E-01 0.3037E-01 0.3171E-01 0.3285E-01 0.3374E-01 0.3436E-01 0.3467E-01 0.3465E-01 0.3430E-01 0.3363E-01 0.3264E-01 0.3138E-01 0.2988E-01 0.2817E-01 0.2632E-01 0.2437E-01 0.2237E-01 0.2036E-01 0.1838E-01 0.1648E-01 0.1467E-01 0.1298E-01 0.1142E-01 0.1000E-01 0.8714E-02 0.7563E-02 0.6542E-02 0.5643E-02 0.4855E-02 0.4169E-02 0.3575E-02 0.3062E-02 0.2620E-02 0.2241E-02 0.1916E-02 0.1638E-02 0.1401E-02 0.1199E-02 0.1026E-02 0.8784E-03 0.7527E-03 0.6455E-03 0.5540E-03 0.4759E-03 0.4091E-03 0.3520E-03 0.3032E-03 0.2613E-03 0.2254E-03 0.1946E-03 0.1682E-03 0.1454E-03 0.1259E-03 0.1091E-03 0.9456E-04 0.8208E-04 0.7132E-04 0.6203E-04 0.5402E-04 0.4710E-04 0.4111E-04
  14                  PLS-7-A  29        Cricot_Paratr_III 0.7769E-03 0.8735E-03 0.9815E-03 0.1102E-02 0.1237E-02 0.1386E-02 0.1554E-02 0.1740E-02 0.1947E-02 0.2178E-02 0.2435E-02 0.2721E-02 0.3039E-02 0.3393E-02 0.3787E-02 0.4225E-02 0.4713E-02 0.5257E-02 0.5864E-02 0.6542E-02 0.7299E-02 0.8147E-02 0.9096E-02 0.1016E-01 0.1134E-01 0.1266E-01 0.1412E-01 0.1573E-01 0.1749E-01 0.1940E-01 0.2142E-01 0.2356E-01 0.2575E-01 0.2797E-01 0.3015E-01 0.3223E-01 0.3414E-01 0.3581E-01 0.3716E-01 0.3814E-01 0.3869E-01 0.3880E-01 0.3843E-01 0.3761E-01 0.3636E-01 0.3472E-01 0.3277E-01 0.3056E-01 0.2817E-01 0.2568E-01 0.2317E-01 0.2069E-01 0.1831E-01 0.1606E-01 0.1398E-01 0.1209E-01 0.1038E-01 0.8868E-02 0.7541E-02 0.6387E-02 0.5394E-02 0.4543E-02 0.3818E-02 0.3204E-02 0.2685E-02 0.2248E-02 0.1881E-02 0.1572E-02 0.1314E-02 0.1097E-02 0.9153E-03 0.7633E-03 0.6363E-03 0.5302E-03 0.4415E-03 0.3675E-03 0.3058E-03 0.2543E-03 0.2114E-03 0.1757E-03 0.1460E-03 0.1212E-03 0.1006E-03 0.8347E-04 0.6922E-04 0.5738E-04 0.4753E-04 0.3936E-04 0.3257E-04 0.2694E-04 0.2227E-04 0.1840E-04 0.1519E-04 0.1254E-04 0.1034E-04 0.8521E-05 0.7019E-05 0.5780E-05 0.4757E-05 0.3914E-05
  14                  PLS-7-A  41     Polypedil_nuber-type 0.4635E-03 0.5494E-03 0.6501E-03 0.7681E-03 0.9066E-03 0.1069E-02 0.1261E-02 0.1486E-02 0.1753E-02 0.2068E-02 0.2440E-02 0.2882E-02 0.3403E-02 0.4016E-02 0.4736E-02 0.5573E-02 0.6539E-02 0.7644E-02 0.8892E-02 0.1029E-01 0.1182E-01 0.1351E-01 0.1533E-01 0.1729E-01 0.1943E-01 0.2177E-01 0.2441E-01 0.2745E-01 0.3102E-01 0.3526E-01 0.4019E-01 0.4569E-01 0.5141E-01 0.5674E-01 0.6089E-01 0.6306E-01 0.6270E-01 0.5966E-01 0.5427E-01 0.4726E-01 0.3951E-01 0.3186E-01 0.2495E-01 0.1909E-01 0.1439E-01 0.1076E-01 0.8023E-02 0.5992E-02 0.4495E-02 0.3390E-02 0.2571E-02 0.1959E-02 0.1498E-02 0.1148E-02 0.8815E-03 0.6772E-03 0.5205E-03 0.4001E-03 0.3076E-03 0.2366E-03 0.1821E-03 0.1403E-03 0.1082E-03 0.8352E-04 0.6456E-04 0.4996E-04 0.3870E-04 0.3000E-04 0.2328E-04 0.1807E-04 0.1404E-04 0.1091E-04 0.8478E-05 0.6590E-05 0.5123E-05 0.3983E-05 0.3097E-05 0.2408E-05 0.1872E-05 0.1456E-05 0.1132E-05 0.8800E-06 0.6843E-06 0.5324E-06 0.4144E-06 0.3229E-06 0.2521E-06 0.1972E-06 0.1548E-06 0.1221E-06 0.9686E-07 0.7748E-07 0.6260E-07 0.5121E-07 0.4251E-07 0.3588E-07 0.3083E-07 0.2701E-07 0.2412E-07 0.2194E-07
  14                  PLS-7-A  42           Paracricotopus 0.3125E-02 0.3328E-02 0.3544E-02 0.3773E-02 0.4014E-02 0.4269E-02 0.4539E-02 0.4823E-02 0.5122E-02 0.5436E-02 0.5766E-02 0.6112E-02 0.6475E-02 0.6854E-02 0.7249E-02 0.7661E-02 0.8089E-02 0.8533E-02 0.8993E-02 0.9469E-02 0.9959E-02 0.1046E-01 0.1098E-01 0.1151E-01 0.1205E-01 0.1260E-01 0.1316E-01 0.1373E-01 0.1430E-01 0.1487E-01 0.1544E-01 0.1601E-01 0.1656E-01 0.1711E-01 0.1763E-01 0.1814E-01 0.1861E-01 0.1905E-01 0.1945E-01 0.1980E-01 0.2009E-01 0.2032E-01 0.2049E-01 0.2058E-01 0.2061E-01 0.2055E-01 0.2042E-01 0.2022E-01 0.1994E-01 0.1960E-01 0.1920E-01 0.1873E-01 0.1823E-01 0.1768E-01 0.1709E-01 0.1648E-01 0.1586E-01 0.1522E-01 0.1457E-01 0.1393E-01 0.1329E-01 0.1266E-01 0.1204E-01 0.1143E-01 0.1084E-01 0.1027E-01 0.9715E-02 0.9181E-02 0.8667E-02 0.8173E-02 0.7701E-02 0.7249E-02 0.6819E-02 0.6409E-02 0.6019E-02 0.5649E-02 0.5298E-02 0.4967E-02 0.4653E-02 0.4358E-02 0.4079E-02 0.3816E-02 0.3569E-02 0.3337E-02 0.3120E-02 0.2915E-02 0.2724E-02 0.2544E-02 0.2376E-02 0.2219E-02 0.2071E-02 0.1934E-02 0.1805E-02 0.1685E-02 0.1572E-02 0.1467E-02 0.1369E-02 0.1278E-02 0.1192E-02 0.1113E-02
  14                  PLS-7-A  44               Diamesinae 0.3355E-02 0.3636E-02 0.3939E-02 0.4266E-02 0.4617E-02 0.4995E-02 0.5400E-02 0.5833E-02 0.6297E-02 0.6791E-02 0.7316E-02 0.7874E-02 0.8465E-02 0.9089E-02 0.9746E-02 0.1044E-01 0.1116E-01 0.1191E-01 0.1269E-01 0.1349E-01 0.1431E-01 0.1515E-01 0.1600E-01 0.1685E-01 0.1771E-01 0.1856E-01 0.1942E-01 0.2029E-01 0.2117E-01 0.2208E-01 0.2303E-01 0.2400E-01 0.2495E-01 0.2583E-01 0.2653E-01 0.2695E-01 0.2703E-01 0.2674E-01 0.2610E-01 0.2519E-01 0.2412E-01 0.2297E-01 0.2180E-01 0.2065E-01 0.1954E-01 0.1849E-01 0.1748E-01 0.1651E-01 0.1560E-01 0.1473E-01 0.1390E-01 0.1311E-01 0.1236E-01 0.1165E-01 0.1097E-01 0.1032E-01 0.9713E-02 0.9134E-02 0.8586E-02 0.8067E-02 0.7578E-02 0.7115E-02 0.6679E-02 0.6267E-02 0.5879E-02 0.5513E-02 0.5169E-02 0.4844E-02 0.4539E-02 0.4251E-02 0.3981E-02 0.3728E-02 0.3489E-02 0.3265E-02 0.3055E-02 0.2858E-02 0.2674E-02 0.2501E-02 0.2339E-02 0.2187E-02 0.2045E-02 0.1912E-02 0.1788E-02 0.1671E-02 0.1562E-02 0.1461E-02 0.1366E-02 0.1277E-02 0.1194E-02 0.1116E-02 0.1043E-02 0.9755E-03 0.9121E-03 0.8527E-03 0.7973E-03 0.7454E-03 0.6969E-03 0.6515E-03 0.6091E-03 0.5694E-03
