   0                     SITE -1.854E+01 -1.790E+01 -1.726E+01 -1.661E+01 -1.597E+01 -1.533E+01 -1.468E+01 -1.404E+01 -1.340E+01 -1.275E+01 -1.211E+01 -1.147E+01 -1.082E+01 -1.018E+01 -9.538E+00 -8.895E+00 -8.251E+00 -7.608E+00 -6.965E+00 -6.321E+00 -5.678E+00 -5.035E+00 -4.391E+00 -3.748E+00 -3.105E+00 -2.461E+00 -1.818E+00 -1.175E+00 -5.314E-01  1.119E-01  7.552E-01  1.399E+00  2.042E+00  2.685E+00  3.329E+00  3.972E+00  4.615E+00  5.258E+00  5.902E+00  6.545E+00  7.188E+00  7.832E+00  8.475E+00  9.118E+00  9.762E+00  1.041E+01  1.105E+01  1.169E+01  1.234E+01  1.298E+01  1.362E+01  1.426E+01  1.491E+01  1.555E+01  1.619E+01  1.684E+01  1.748E+01  1.812E+01  1.877E+01  1.941E+01  2.005E+01  2.070E+01  2.134E+01  2.198E+01  2.263E+01  2.327E+01  2.391E+01  2.456E+01  2.520E+01  2.584E+01  2.649E+01  2.713E+01  2.777E+01  2.842E+01  2.906E+01  2.970E+01  3.035E+01  3.099E+01  3.163E+01  3.228E+01  3.292E+01  3.356E+01  3.421E+01  3.485E+01  3.549E+01  3.614E+01  3.678E+01  3.742E+01  3.807E+01  3.871E+01  3.935E+01  4.000E+01  4.064E+01  4.128E+01  4.193E+01  4.257E+01  4.321E+01  4.386E+01  4.450E+01  4.514E+01
  11            L.Sara_Cocher  2.161E-15  6.021E-15  1.708E-14  4.901E-14  1.417E-13  4.111E-13  1.196E-12  3.479E-12  1.012E-11  2.942E-11  8.536E-11  2.470E-10  7.118E-10  2.041E-09  5.812E-09  1.641E-08  4.588E-08  1.267E-07  3.452E-07  9.255E-07  2.438E-06  6.302E-06  1.596E-05  3.955E-05  9.587E-05  2.273E-04  5.270E-04  1.196E-03  2.654E-03  5.757E-03  1.217E-02  2.492E-02  4.907E-02  9.199E-02  1.626E-01  2.684E-01  4.109E-01  5.802E-01  7.532E-01  8.986E-01  9.865E-01  1.000E+00  9.405E-01  8.255E-01  6.800E-01  5.287E-01  3.896E-01  2.730E-01  1.822E-01  1.160E-01  7.044E-02  4.082E-02  2.258E-02  1.193E-02  6.023E-03  2.910E-03  1.348E-03  5.991E-04  2.562E-04  1.056E-04  4.204E-05  1.619E-05  6.048E-06  2.194E-06  7.743E-07  2.662E-07  8.933E-08  2.929E-08  9.396E-09  2.954E-09  9.108E-10  2.759E-10  8.220E-11  2.411E-11  6.975E-12  1.991E-12  5.618E-13  1.568E-13  4.335E-14  1.188E-14  3.231E-15  8.732E-16  2.347E-16  6.279E-17  1.674E-17  4.453E-18  1.183E-18  3.140E-19  8.350E-20  2.227E-20  5.972E-21  1.617E-21  4.439E-22  1.245E-22  3.600E-23  1.084E-23  3.434E-24  1.154E-24  4.132E-25  1.572E-25
  12                  Mogotes  4.869E-06  7.549E-06  1.166E-05  1.795E-05  2.752E-05  4.207E-05  6.408E-05  9.732E-05  1.474E-04  2.226E-04  3.353E-04  5.036E-04  7.542E-04  1.126E-03  1.674E-03  2.477E-03  3.646E-03  5.331E-03  7.739E-03  1.114E-02  1.588E-02  2.243E-02  3.133E-02  4.332E-02  5.928E-02  8.036E-02  1.081E-01  1.445E-01  1.923E-01  2.548E-01  3.357E-01  4.374E-01  5.593E-01  6.943E-01  8.276E-01  9.371E-01  9.997E-01  1.000E+00  9.365E-01  8.224E-01  6.800E-01  5.325E-01  3.976E-01  2.852E-01  1.979E-01  1.339E-01  8.883E-02  5.801E-02  3.741E-02  2.386E-02  1.505E-02  9.396E-03  5.804E-03  3.547E-03  2.146E-03  1.286E-03  7.644E-04  4.509E-04  2.644E-04  1.542E-04  8.962E-05  5.192E-05  3.001E-05  1.732E-05  9.980E-06  5.745E-06  3.304E-06  1.898E-06  1.090E-06  6.249E-07  3.579E-07  2.048E-07  1.171E-07  6.684E-08  3.812E-08  2.171E-08  1.235E-08  7.020E-09  3.985E-09  2.259E-09  1.279E-09  7.237E-10  4.089E-10  2.307E-10  1.301E-10  7.326E-11  4.123E-11  2.319E-11  1.304E-11  7.335E-12  4.129E-12  2.329E-12  1.317E-12  7.479E-13  4.271E-13  2.458E-13  1.428E-13  8.397E-14  5.007E-14  3.034E-14
  13                 PLS-13-A  3.925E-11  8.747E-11  1.974E-10  4.486E-10  1.022E-09  2.328E-09  5.290E-09  1.198E-08  2.701E-08  6.055E-08  1.349E-07  2.983E-07  6.544E-07  1.423E-06  3.062E-06  6.516E-06  1.370E-05  2.845E-05  5.823E-05  1.174E-04  2.331E-04  4.548E-04  8.717E-04  1.639E-03  3.018E-03  5.439E-03  9.578E-03  1.645E-02  2.754E-02  4.482E-02  7.084E-02  1.085E-01  1.609E-01  2.305E-01  3.185E-01  4.238E-01  5.425E-01  6.671E-01  7.870E-01  8.901E-01  9.643E-01  1.000E+00  9.925E-01  9.425E-01  8.566E-01  7.452E-01  6.209E-01  4.959E-01  3.799E-01  2.795E-01  1.977E-01  1.346E-01  8.832E-02  5.595E-02  3.426E-02  2.030E-02  1.166E-02  6.500E-03  3.521E-03  1.856E-03  9.527E-04  4.771E-04  2.333E-04  1.115E-04  5.219E-05  2.393E-05  1.077E-05  4.757E-06  2.067E-06  8.840E-07  3.727E-07  1.550E-07  6.368E-08  2.587E-08  1.040E-08  4.146E-09  1.639E-09  6.433E-10  2.510E-10  9.746E-11  3.770E-11  1.454E-11  5.597E-12  2.153E-12  8.281E-13  3.188E-13  1.229E-13  4.752E-14  1.843E-14  7.180E-15  2.813E-15  1.111E-15  4.436E-16  1.799E-16  7.463E-17  3.191E-17  1.418E-17  6.607E-18  3.239E-18  1.669E-18
  14                  PLS-7-A  7.872E-10  1.620E-09  3.316E-09  6.753E-09  1.368E-08  2.760E-08  5.542E-08  1.108E-07  2.208E-07  4.381E-07  8.662E-07  1.706E-06  3.345E-06  6.526E-06  1.266E-05  2.441E-05  4.668E-05  8.852E-05  1.662E-04  3.087E-04  5.670E-04  1.029E-03  1.844E-03  3.266E-03  5.717E-03  9.890E-03  1.691E-02  2.854E-02  4.750E-02  7.768E-02  1.243E-01  1.934E-01  2.905E-01  4.172E-01  5.680E-01  7.273E-01  8.699E-01  9.679E-01  1.000E+00  9.606E-01  8.611E-01  7.244E-01  5.759E-01  4.359E-01  3.166E-01  2.220E-01  1.511E-01  1.001E-01  6.450E-02  4.039E-02  2.450E-02  1.436E-02  8.111E-03  4.418E-03  2.323E-03  1.181E-03  5.826E-04  2.791E-04  1.302E-04  5.930E-05  2.644E-05  1.159E-05  5.010E-06  2.146E-06  9.131E-07  3.867E-07  1.631E-07  6.853E-08  2.867E-08  1.194E-08  4.953E-09  2.045E-09  8.401E-10  3.437E-10  1.400E-10  5.684E-11  2.299E-11  9.267E-12  3.724E-12  1.493E-12  5.966E-13  2.379E-13  9.462E-14  3.757E-14  1.489E-14  5.891E-15  2.328E-15  9.196E-16  3.632E-16  1.436E-16  5.687E-17  2.259E-17  9.016E-18  3.621E-18  1.467E-18  6.003E-19  2.489E-19  1.048E-19  4.486E-20  1.956E-20
  15                    Sucus  6.610E-04  8.822E-04  1.173E-03  1.553E-03  2.050E-03  2.694E-03  3.527E-03  4.599E-03  5.975E-03  7.731E-03  9.965E-03  1.279E-02  1.635E-02  2.082E-02  2.641E-02  3.334E-02  4.192E-02  5.248E-02  6.541E-02  8.114E-02  1.002E-01  1.230E-01  1.502E-01  1.824E-01  2.200E-01  2.635E-01  3.131E-01  3.688E-01  4.304E-01  4.971E-01  5.677E-01  6.406E-01  7.137E-01  7.842E-01  8.494E-01  9.062E-01  9.518E-01  9.837E-01  1.000E+00  9.998E-01  9.830E-01  9.503E-01  9.036E-01  8.451E-01  7.777E-01  7.045E-01  6.285E-01  5.525E-01  4.788E-01  4.094E-01  3.455E-01  2.881E-01  2.375E-01  1.938E-01  1.565E-01  1.251E-01  9.922E-02  7.800E-02  6.084E-02  4.710E-02  3.620E-02  2.763E-02  2.095E-02  1.578E-02  1.182E-02  8.801E-03  6.517E-03  4.800E-03  3.519E-03  2.568E-03  1.866E-03  1.351E-03  9.746E-04  7.009E-04  5.028E-04  3.598E-04  2.570E-04  1.833E-04  1.305E-04  9.285E-05  6.599E-05  4.686E-05  3.326E-05  2.359E-05  1.672E-05  1.184E-05  8.383E-06  5.928E-06  4.188E-06  2.955E-06  2.083E-06  1.465E-06  1.029E-06  7.218E-07  5.051E-07  3.527E-07  2.457E-07  1.707E-07  1.183E-07  8.180E-08
  16                    Quori  1.132E-15  3.134E-15  8.795E-15  2.489E-14  7.070E-14  2.012E-13  5.721E-13  1.625E-12  4.601E-12  1.299E-11  3.651E-11  1.021E-10  2.840E-10  7.843E-10  2.150E-09  5.841E-09  1.572E-08  4.187E-08  1.102E-07  2.867E-07  7.355E-07  1.860E-06  4.629E-06  1.133E-05  2.721E-05  6.404E-05  1.475E-04  3.314E-04  7.257E-04  1.544E-03  3.186E-03  6.357E-03  1.224E-02  2.269E-02  4.039E-02  6.893E-02  1.125E-01  1.754E-01  2.607E-01  3.689E-01  4.964E-01  6.345E-01  7.698E-01  8.859E-01  9.667E-01  1.000E+00  9.806E-01  9.117E-01  8.041E-01  6.730E-01  5.351E-01  4.045E-01  2.910E-01  1.996E-01  1.306E-01  8.168E-02  4.889E-02  2.805E-02  1.545E-02  8.181E-03  4.171E-03  2.051E-03  9.740E-04  4.473E-04  1.989E-04  8.582E-05  3.596E-05  1.465E-05  5.815E-06  2.251E-06  8.511E-07  3.147E-07  1.140E-07  4.051E-08  1.414E-08  4.853E-09  1.641E-09  5.470E-10  1.801E-10  5.861E-11  1.888E-11  6.030E-12  1.911E-12  6.012E-13  1.881E-13  5.858E-14  1.817E-14  5.618E-15  1.733E-15  5.340E-16  1.646E-16  5.086E-17  1.581E-17  4.963E-18  1.585E-18  5.191E-19  1.758E-19  6.209E-20  2.295E-20  8.877E-21
  17         Muerte_pungo_big  2.181E-04  3.063E-04  4.287E-04  5.975E-04  8.295E-04  1.147E-03  1.579E-03  2.164E-03  2.952E-03  4.009E-03  5.418E-03  7.285E-03  9.747E-03  1.297E-02  1.717E-02  2.261E-02  2.960E-02  3.852E-02  4.984E-02  6.407E-02  8.183E-02  1.038E-01  1.307E-01  1.633E-01  2.022E-01  2.481E-01  3.015E-01  3.623E-01  4.302E-01  5.042E-01  5.828E-01  6.636E-01  7.437E-01  8.192E-01  8.864E-01  9.412E-01  9.800E-01  1.000E+00  9.995E-01  9.784E-01  9.376E-01  8.797E-01  8.082E-01  7.273E-01  6.412E-01  5.543E-01  4.700E-01  3.913E-01  3.201E-01  2.575E-01  2.040E-01  1.592E-01  1.226E-01  9.320E-02  7.004E-02  5.208E-02  3.835E-02  2.798E-02  2.024E-02  1.453E-02  1.035E-02  7.325E-03  5.150E-03  3.598E-03  2.500E-03  1.727E-03  1.187E-03  8.116E-04  5.524E-04  3.744E-04  2.528E-04  1.700E-04  1.139E-04  7.613E-05  5.073E-05  3.372E-05  2.236E-05  1.479E-05  9.773E-06  6.445E-06  4.244E-06  2.792E-06  1.834E-06  1.203E-06  7.888E-07  5.166E-07  3.380E-07  2.209E-07  1.443E-07  9.411E-08  6.133E-08  3.992E-08  2.596E-08  1.686E-08  1.094E-08  7.084E-09  4.582E-09  2.960E-09  1.909E-09  1.229E-09
  18       Muerte_pungo_small  7.024E-04  9.368E-04  1.245E-03  1.647E-03  2.171E-03  2.851E-03  3.728E-03  4.857E-03  6.303E-03  8.146E-03  1.049E-02  1.344E-02  1.717E-02  2.183E-02  2.764E-02  3.484E-02  4.374E-02  5.467E-02  6.802E-02  8.423E-02  1.038E-01  1.272E-01  1.551E-01  1.880E-01  2.263E-01  2.704E-01  3.207E-01  3.770E-01  4.390E-01  5.060E-01  5.768E-01  6.495E-01  7.221E-01  7.918E-01  8.559E-01  9.114E-01  9.553E-01  9.855E-01  1.000E+00  9.980E-01  9.795E-01  9.454E-01  8.975E-01  8.382E-01  7.703E-01  6.969E-01  6.209E-01  5.452E-01  4.720E-01  4.032E-01  3.400E-01  2.833E-01  2.334E-01  1.903E-01  1.536E-01  1.228E-01  9.735E-02  7.652E-02  5.968E-02  4.620E-02  3.551E-02  2.711E-02  2.056E-02  1.549E-02  1.161E-02  8.645E-03  6.404E-03  4.720E-03  3.462E-03  2.527E-03  1.838E-03  1.331E-03  9.607E-04  6.913E-04  4.961E-04  3.552E-04  2.538E-04  1.810E-04  1.290E-04  9.174E-05  6.520E-05  4.630E-05  3.285E-05  2.330E-05  1.651E-05  1.169E-05  8.267E-06  5.843E-06  4.125E-06  2.909E-06  2.049E-06  1.440E-06  1.011E-06  7.084E-07  4.953E-07  3.456E-07  2.406E-07  1.671E-07  1.157E-07  7.994E-08
  19                   Pocuna  1.960E-12  4.362E-12  9.841E-12  2.239E-11  5.116E-11  1.172E-10  2.686E-10  6.153E-10  1.408E-09  3.216E-09  7.328E-09  1.664E-08  3.762E-08  8.464E-08  1.892E-07  4.202E-07  9.254E-07  2.020E-06  4.364E-06  9.328E-06  1.970E-05  4.107E-05  8.443E-05  1.710E-04  3.408E-04  6.677E-04  1.284E-03  2.420E-03  4.464E-03  8.046E-03  1.414E-02  2.420E-02  4.023E-02  6.486E-02  1.012E-01  1.525E-01  2.217E-01  3.103E-01  4.172E-01  5.385E-01  6.661E-01  7.888E-01  8.935E-01  9.672E-01  1.000E+00  9.872E-01  9.304E-01  8.370E-01  7.190E-01  5.900E-01  4.627E-01  3.471E-01  2.493E-01  1.716E-01  1.134E-01  7.197E-02  4.397E-02  2.589E-02  1.472E-02  8.094E-03  4.311E-03  2.228E-03  1.119E-03  5.467E-04  2.605E-04  1.211E-04  5.509E-05  2.452E-05  1.070E-05  4.585E-06  1.930E-06  8.000E-07  3.267E-07  1.316E-07  5.238E-08  2.061E-08  8.034E-09  3.103E-09  1.190E-09  4.530E-10  1.715E-10  6.466E-11  2.429E-11  9.096E-12  3.400E-12  1.269E-12  4.735E-13  1.766E-13  6.592E-14  2.464E-14  9.230E-15  3.474E-15  1.317E-15  5.048E-16  1.970E-16  7.884E-17  3.266E-17  1.412E-17  6.402E-18  3.048E-18
  20              Guambicocha  4.952E-21  2.020E-20  8.195E-20  3.301E-19  1.320E-18  5.235E-18  2.060E-17  8.039E-17  3.111E-16  1.194E-15  4.546E-15  1.716E-14  6.420E-14  2.380E-13  8.735E-13  3.173E-12  1.139E-11  4.040E-11  1.414E-10  4.876E-10  1.656E-09  5.534E-09  1.818E-08  5.868E-08  1.861E-07  5.794E-07  1.773E-06  5.332E-06  1.576E-05  4.578E-05  1.302E-04  3.612E-04  9.695E-04  2.494E-03  6.092E-03  1.399E-02  2.999E-02  5.965E-02  1.096E-01  1.861E-01  2.917E-01  4.234E-01  5.715E-01  7.203E-01  8.520E-01  9.495E-01  1.000E+00  9.972E-01  9.420E-01  8.431E-01  7.144E-01  5.729E-01  4.344E-01  3.114E-01  2.111E-01  1.354E-01  8.217E-02  4.726E-02  2.579E-02  1.337E-02  6.599E-03  3.104E-03  1.394E-03  5.983E-04  2.461E-04  9.717E-05  3.689E-05  1.350E-05  4.769E-06  1.631E-06  5.415E-07  1.749E-07  5.509E-08  1.697E-08  5.126E-09  1.521E-09  4.447E-10  1.283E-10  3.657E-11  1.032E-11  2.888E-12  8.013E-13  2.207E-13  6.040E-14  1.642E-14  4.438E-15  1.193E-15  3.188E-16  8.480E-17  2.246E-17  5.931E-18  1.563E-18  4.116E-19  1.085E-19  2.872E-20  7.641E-21  2.050E-21  5.556E-22  1.524E-22  4.235E-23
  21                  PLS-9-A  4.426E-09  7.649E-09  1.344E-08  2.386E-08  4.266E-08  7.661E-08  1.379E-07  2.487E-07  4.486E-07  8.091E-07  1.458E-06  2.624E-06  4.710E-06  8.428E-06  1.502E-05  2.664E-05  4.699E-05  8.236E-05  1.433E-04  2.474E-04  4.235E-04  7.182E-04  1.206E-03  2.003E-03  3.288E-03  5.330E-03  8.525E-03  1.344E-02  2.084E-02  3.179E-02  4.759E-02  6.984E-02  1.004E-01  1.410E-01  1.934E-01  2.588E-01  3.373E-01  4.280E-01  5.280E-01  6.329E-01  7.368E-01  8.324E-01  9.124E-01  9.700E-01  1.000E+00  9.998E-01  9.694E-01  9.117E-01  8.319E-01  7.369E-01  6.340E-01  5.300E-01  4.309E-01  3.409E-01  2.627E-01  1.974E-01  1.447E-01  1.037E-01  7.260E-02  4.976E-02  3.341E-02  2.199E-02  1.421E-02  9.015E-03  5.622E-03  3.448E-03  2.082E-03  1.238E-03  7.252E-04  4.191E-04  2.390E-04  1.346E-04  7.493E-05  4.125E-05  2.248E-05  1.213E-05  6.491E-06  3.446E-06  1.816E-06  9.515E-07  4.959E-07  2.573E-07  1.330E-07  6.858E-08  3.530E-08  1.815E-08  9.325E-09  4.794E-09  2.467E-09  1.272E-09  6.584E-10  3.426E-10  1.798E-10  9.564E-11  5.187E-11  2.892E-11  1.673E-11  1.011E-11  6.418E-12  4.275E-12
  22                    Patos  3.252E-02  3.712E-02  4.232E-02  4.818E-02  5.477E-02  6.218E-02  7.048E-02  7.975E-02  9.008E-02  1.016E-01  1.143E-01  1.284E-01  1.439E-01  1.609E-01  1.795E-01  1.999E-01  2.219E-01  2.458E-01  2.716E-01  2.993E-01  3.289E-01  3.604E-01  3.937E-01  4.288E-01  4.657E-01  5.040E-01  5.437E-01  5.845E-01  6.260E-01  6.679E-01  7.098E-01  7.511E-01  7.914E-01  8.299E-01  8.660E-01  8.991E-01  9.285E-01  9.535E-01  9.736E-01  9.883E-01  9.972E-01  1.000E+00  9.966E-01  9.871E-01  9.716E-01  9.504E-01  9.241E-01  8.932E-01  8.584E-01  8.204E-01  7.799E-01  7.376E-01  6.942E-01  6.505E-01  6.068E-01  5.639E-01  5.220E-01  4.815E-01  4.427E-01  4.059E-01  3.710E-01  3.382E-01  3.076E-01  2.791E-01  2.527E-01  2.284E-01  2.060E-01  1.855E-01  1.667E-01  1.496E-01  1.341E-01  1.200E-01  1.073E-01  9.580E-02  8.545E-02  7.614E-02  6.779E-02  6.031E-02  5.361E-02  4.762E-02  4.228E-02  3.751E-02  3.327E-02  2.949E-02  2.613E-02  2.315E-02  2.049E-02  1.814E-02  1.605E-02  1.420E-02  1.256E-02  1.110E-02  9.813E-03  8.670E-03  7.659E-03  6.763E-03  5.971E-03  5.269E-03  4.648E-03  4.099E-03
  23                  Khotana  6.287E-04  8.090E-04  1.039E-03  1.332E-03  1.704E-03  2.176E-03  2.773E-03  3.528E-03  4.479E-03  5.674E-03  7.174E-03  9.050E-03  1.139E-02  1.430E-02  1.792E-02  2.238E-02  2.788E-02  3.464E-02  4.290E-02  5.297E-02  6.519E-02  7.996E-02  9.771E-02  1.189E-01  1.442E-01  1.739E-01  2.088E-01  2.493E-01  2.956E-01  3.481E-01  4.066E-01  4.706E-01  5.393E-01  6.112E-01  6.843E-01  7.562E-01  8.241E-01  8.848E-01  9.353E-01  9.728E-01  9.948E-01  1.000E+00  9.877E-01  9.583E-01  9.133E-01  8.551E-01  7.864E-01  7.108E-01  6.315E-01  5.517E-01  4.743E-01  4.014E-01  3.347E-01  2.752E-01  2.233E-01  1.789E-01  1.417E-01  1.110E-01  8.608E-02  6.615E-02  5.041E-02  3.811E-02  2.861E-02  2.133E-02  1.580E-02  1.164E-02  8.529E-03  6.216E-03  4.509E-03  3.256E-03  2.341E-03  1.677E-03  1.197E-03  8.510E-04  6.034E-04  4.266E-04  3.008E-04  2.116E-04  1.485E-04  1.041E-04  7.275E-05  5.077E-05  3.537E-05  2.460E-05  1.708E-05  1.184E-05  8.197E-06  5.663E-06  3.906E-06  2.689E-06  1.848E-06  1.267E-06  8.677E-07  5.930E-07  4.044E-07  2.753E-07  1.871E-07  1.269E-07  8.590E-08  5.805E-08
  24               Jaluncocha  1.085E-11  2.296E-11  4.924E-11  1.065E-10  2.313E-10  5.037E-10  1.098E-09  2.392E-09  5.209E-09  1.132E-08  2.456E-08  5.310E-08  1.144E-07  2.452E-07  5.227E-07  1.107E-06  2.326E-06  4.846E-06  9.999E-06  2.042E-05  4.121E-05  8.215E-05  1.616E-04  3.133E-04  5.982E-04  1.123E-03  2.072E-03  3.750E-03  6.650E-03  1.153E-02  1.953E-02  3.226E-02  5.184E-02  8.092E-02  1.225E-01  1.794E-01  2.539E-01  3.467E-01  4.559E-01  5.766E-01  7.004E-01  8.164E-01  9.121E-01  9.761E-01  1.000E+00  9.804E-01  9.196E-01  8.252E-01  7.087E-01  5.827E-01  4.589E-01  3.464E-01  2.509E-01  1.746E-01  1.168E-01  7.526E-02  4.676E-02  2.806E-02  1.628E-02  9.155E-03  4.994E-03  2.648E-03  1.366E-03  6.871E-04  3.373E-04  1.619E-04  7.603E-05  3.500E-05  1.581E-05  7.020E-06  3.066E-06  1.319E-06  5.598E-07  2.345E-07  9.713E-08  3.981E-08  1.617E-08  6.514E-09  2.605E-09  1.036E-09  4.097E-10  1.614E-10  6.339E-11  2.484E-11  9.715E-12  3.797E-12  1.483E-12  5.797E-13  2.267E-13  8.882E-14  3.489E-14  1.376E-14  5.471E-15  2.199E-15  8.998E-16  3.775E-16  1.639E-16  7.424E-17  3.528E-17  1.761E-17
  25                  Salinas  5.503E-13  1.335E-12  3.281E-12  8.119E-12  2.015E-11  5.007E-11  1.243E-10  3.077E-10  7.598E-10  1.869E-09  4.576E-09  1.114E-08  2.696E-08  6.474E-08  1.542E-07  3.637E-07  8.488E-07  1.958E-06  4.461E-06  1.002E-05  2.218E-05  4.832E-05  1.035E-04  2.177E-04  4.489E-04  9.066E-04  1.791E-03  3.452E-03  6.486E-03  1.185E-02  2.103E-02  3.614E-02  6.004E-02  9.622E-02  1.485E-01  2.201E-01  3.128E-01  4.257E-01  5.536E-01  6.871E-01  8.128E-01  9.156E-01  9.813E-01  1.000E+00  9.687E-01  8.918E-01  7.803E-01  6.492E-01  5.138E-01  3.871E-01  2.779E-01  1.903E-01  1.245E-01  7.788E-02  4.667E-02  2.684E-02  1.483E-02  7.892E-03  4.051E-03  2.010E-03  9.650E-04  4.495E-04  2.034E-04  8.955E-05  3.843E-05  1.610E-05  6.596E-06  2.646E-06  1.040E-06  4.017E-07  1.525E-07  5.700E-08  2.100E-08  7.638E-09  2.745E-09  9.764E-10  3.441E-10  1.203E-10  4.175E-11  1.441E-11  4.949E-12  1.693E-12  5.779E-13  1.968E-13  6.698E-14  2.278E-14  7.753E-15  2.640E-15  9.006E-16  3.079E-16  1.056E-16  3.644E-17  1.267E-17  4.462E-18  1.601E-18  5.896E-19  2.250E-19  8.964E-20  3.750E-20  1.648E-20
  26                    Umayo  8.343E-07  1.362E-06  2.212E-06  3.574E-06  5.743E-06  9.176E-06  1.458E-05  2.303E-05  3.618E-05  5.648E-05  8.767E-05  1.353E-04  2.075E-04  3.163E-04  4.793E-04  7.219E-04  1.081E-03  1.608E-03  2.379E-03  3.497E-03  5.108E-03  7.414E-03  1.069E-02  1.531E-02  2.176E-02  3.071E-02  4.298E-02  5.966E-02  8.209E-02  1.119E-01  1.511E-01  2.018E-01  2.662E-01  3.462E-01  4.426E-01  5.539E-01  6.750E-01  7.957E-01  9.012E-01  9.743E-01  1.000E+00  9.710E-01  8.910E-01  7.732E-01  6.367E-01  4.999E-01  3.763E-01  2.733E-01  1.926E-01  1.323E-01  8.871E-02  5.822E-02  3.742E-02  2.356E-02  1.455E-02  8.812E-03  5.246E-03  3.074E-03  1.775E-03  1.012E-03  5.710E-04  3.191E-04  1.770E-04  9.754E-05  5.347E-05  2.920E-05  1.589E-05  8.622E-06  4.670E-06  2.525E-06  1.364E-06  7.360E-07  3.969E-07  2.140E-07  1.153E-07  6.218E-08  3.352E-08  1.808E-08  9.760E-09  5.271E-09  2.848E-09  1.541E-09  8.340E-10  4.519E-10  2.451E-10  1.330E-10  7.227E-11  3.930E-11  2.140E-11  1.166E-11  6.360E-12  3.473E-12  1.899E-12  1.039E-12  5.694E-13  3.124E-13  1.716E-13  9.441E-14  5.200E-14  2.868E-14
  27                   Chacas  1.395E-12  3.011E-12  6.553E-12  1.432E-11  3.133E-11  6.852E-11  1.496E-10  3.262E-10  7.096E-10  1.540E-09  3.332E-09  7.191E-09  1.547E-08  3.314E-08  7.074E-08  1.503E-07  3.177E-07  6.679E-07  1.396E-06  2.899E-06  5.981E-06  1.225E-05  2.491E-05  5.023E-05  1.004E-04  1.988E-04  3.897E-04  7.556E-04  1.448E-03  2.743E-03  5.133E-03  9.485E-03  1.730E-02  3.107E-02  5.478E-02  9.419E-02  1.566E-01  2.493E-01  3.758E-01  5.316E-01  7.002E-01  8.540E-01  9.617E-01  1.000E+00  9.626E-01  8.622E-01  7.240E-01  5.747E-01  4.350E-01  3.165E-01  2.225E-01  1.516E-01  1.003E-01  6.429E-02  3.997E-02  2.407E-02  1.405E-02  7.949E-03  4.365E-03  2.329E-03  1.210E-03  6.133E-04  3.037E-04  1.473E-04  7.004E-05  3.272E-05  1.504E-05  6.815E-06  3.046E-06  1.345E-06  5.870E-07  2.537E-07  1.086E-07  4.615E-08  1.946E-08  8.157E-09  3.401E-09  1.412E-09  5.843E-10  2.412E-10  9.941E-11  4.094E-11  1.686E-11  6.950E-12  2.868E-12  1.185E-12  4.910E-13  2.038E-13  8.481E-14  3.540E-14  1.483E-14  6.245E-15  2.648E-15  1.135E-15  4.941E-16  2.200E-16  1.010E-16  4.830E-17  2.423E-17  1.280E-17
  28                   Umpata  1.578E-10  3.126E-10  6.276E-10  1.270E-09  2.582E-09  5.262E-09  1.073E-08  2.186E-08  4.451E-08  9.046E-08  1.834E-07  3.705E-07  7.455E-07  1.493E-06  2.971E-06  5.872E-06  1.152E-05  2.239E-05  4.309E-05  8.205E-05  1.544E-04  2.869E-04  5.259E-04  9.502E-04  1.690E-03  2.957E-03  5.084E-03  8.576E-03  1.418E-02  2.295E-02  3.632E-02  5.609E-02  8.444E-02  1.237E-01  1.762E-01  2.437E-01  3.266E-01  4.240E-01  5.325E-01  6.464E-01  7.578E-01  8.574E-01  9.359E-01  9.853E-01  1.000E+00  9.785E-01  9.232E-01  8.400E-01  7.372E-01  6.245E-01  5.108E-01  4.037E-01  3.086E-01  2.283E-01  1.636E-01  1.137E-01  7.670E-02  5.027E-02  3.206E-02  1.990E-02  1.204E-02  7.111E-03  4.101E-03  2.311E-03  1.275E-03  6.883E-04  3.643E-04  1.892E-04  9.645E-05  4.832E-05  2.382E-05  1.156E-05  5.528E-06  2.608E-06  1.215E-06  5.597E-07  2.551E-07  1.152E-07  5.156E-08  2.291E-08  1.011E-08  4.439E-09  1.940E-09  8.446E-10  3.666E-10  1.588E-10  6.868E-11  2.967E-11  1.282E-11  5.539E-12  2.397E-12  1.041E-12  4.552E-13  2.011E-13  9.031E-14  4.156E-14  1.977E-14  9.804E-15  5.096E-15  2.778E-15
